 v-sweep         v-sweep         vin             vout            vref           
 9.48000000e-01  9.48000000e-01  9.48000000e-01  6.08497065e-08  1.50000000e+00 
 9.49000000e-01  9.49000000e-01  9.49000000e-01  6.08497068e-08  1.50000000e+00 
 9.50000000e-01  9.50000000e-01  9.50000000e-01  6.08497065e-08  1.50000000e+00 
 9.51000000e-01  9.51000000e-01  9.51000000e-01  6.08497072e-08  1.50000000e+00 
 9.52000000e-01  9.52000000e-01  9.52000000e-01  6.08497074e-08  1.50000000e+00 
 9.53000000e-01  9.53000000e-01  9.53000000e-01  6.08497074e-08  1.50000000e+00 
 9.54000000e-01  9.54000000e-01  9.54000000e-01  6.08497076e-08  1.50000000e+00 
 9.55000000e-01  9.55000000e-01  9.55000000e-01  6.08497081e-08  1.50000000e+00 
 9.56000000e-01  9.56000000e-01  9.56000000e-01  6.08497090e-08  1.50000000e+00 
 9.57000000e-01  9.57000000e-01  9.57000000e-01  6.08497082e-08  1.50000000e+00 
 9.58000000e-01  9.58000000e-01  9.58000000e-01  6.08497086e-08  1.50000000e+00 
 9.59000000e-01  9.59000000e-01  9.59000000e-01  6.08497101e-08  1.50000000e+00 
 9.60000000e-01  9.60000000e-01  9.60000000e-01  6.08497101e-08  1.50000000e+00 
 9.61000000e-01  9.61000000e-01  9.61000000e-01  6.08497107e-08  1.50000000e+00 
 9.62000000e-01  9.62000000e-01  9.62000000e-01  6.08497112e-08  1.50000000e+00 
 9.63000000e-01  9.63000000e-01  9.63000000e-01  6.08497124e-08  1.50000000e+00 
 9.64000000e-01  9.64000000e-01  9.64000000e-01  6.08497140e-08  1.50000000e+00 
 9.65000000e-01  9.65000000e-01  9.65000000e-01  6.08497130e-08  1.50000000e+00 
 9.66000000e-01  9.66000000e-01  9.66000000e-01  6.08497134e-08  1.50000000e+00 
 9.67000000e-01  9.67000000e-01  9.67000000e-01  6.08497139e-08  1.50000000e+00 
 9.68000000e-01  9.68000000e-01  9.68000000e-01  6.08497145e-08  1.50000000e+00 
 9.69000000e-01  9.69000000e-01  9.69000000e-01  6.08497144e-08  1.50000000e+00 
 9.70000000e-01  9.70000000e-01  9.70000000e-01  6.08497154e-08  1.50000000e+00 
 9.71000000e-01  9.71000000e-01  9.71000000e-01  6.08497154e-08  1.50000000e+00 
 9.72000000e-01  9.72000000e-01  9.72000000e-01  6.08497175e-08  1.50000000e+00 
 9.73000000e-01  9.73000000e-01  9.73000000e-01  6.08497173e-08  1.50000000e+00 
 9.74000000e-01  9.74000000e-01  9.74000000e-01  6.08497187e-08  1.50000000e+00 
 9.75000000e-01  9.75000000e-01  9.75000000e-01  6.08497186e-08  1.50000000e+00 
 9.76000000e-01  9.76000000e-01  9.76000000e-01  6.08497193e-08  1.50000000e+00 
 9.77000000e-01  9.77000000e-01  9.77000000e-01  6.08497199e-08  1.50000000e+00 
 9.78000000e-01  9.78000000e-01  9.78000000e-01  6.08497195e-08  1.50000000e+00 
 9.79000000e-01  9.79000000e-01  9.79000000e-01  6.08497204e-08  1.50000000e+00 
 9.80000000e-01  9.80000000e-01  9.80000000e-01  6.08497213e-08  1.50000000e+00 
 9.81000000e-01  9.81000000e-01  9.81000000e-01  6.08497221e-08  1.50000000e+00 
 9.82000000e-01  9.82000000e-01  9.82000000e-01  6.08497235e-08  1.50000000e+00 
 9.83000000e-01  9.83000000e-01  9.83000000e-01  6.08497245e-08  1.50000000e+00 
 9.84000000e-01  9.84000000e-01  9.84000000e-01  6.08497260e-08  1.50000000e+00 
 9.85000000e-01  9.85000000e-01  9.85000000e-01  6.08497262e-08  1.50000000e+00 
 9.86000000e-01  9.86000000e-01  9.86000000e-01  6.08497269e-08  1.50000000e+00 
 9.87000000e-01  9.87000000e-01  9.87000000e-01  6.08497286e-08  1.50000000e+00 
 9.88000000e-01  9.88000000e-01  9.88000000e-01  6.08497272e-08  1.50000000e+00 
 9.89000000e-01  9.89000000e-01  9.89000000e-01  6.08497298e-08  1.50000000e+00 
 9.90000000e-01  9.90000000e-01  9.90000000e-01  6.08497303e-08  1.50000000e+00 
 9.91000000e-01  9.91000000e-01  9.91000000e-01  6.08497327e-08  1.50000000e+00 
 9.92000000e-01  9.92000000e-01  9.92000000e-01  6.08497327e-08  1.50000000e+00 
 9.93000000e-01  9.93000000e-01  9.93000000e-01  6.08497339e-08  1.50000000e+00 
 9.94000000e-01  9.94000000e-01  9.94000000e-01  6.08497329e-08  1.50000000e+00 
 9.95000000e-01  9.95000000e-01  9.95000000e-01  6.08497356e-08  1.50000000e+00 
 9.96000000e-01  9.96000000e-01  9.96000000e-01  6.08497359e-08  1.50000000e+00 
 9.97000000e-01  9.97000000e-01  9.97000000e-01  6.08497386e-08  1.50000000e+00 
 9.98000000e-01  9.98000000e-01  9.98000000e-01  6.08497387e-08  1.50000000e+00 
 9.99000000e-01  9.99000000e-01  9.99000000e-01  6.08497399e-08  1.50000000e+00 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  6.08497423e-08  1.50000000e+00 
 1.00100000e+00  1.00100000e+00  1.00100000e+00  6.08497424e-08  1.50000000e+00 
 1.00200000e+00  1.00200000e+00  1.00200000e+00  6.08497450e-08  1.50000000e+00 
 1.00300000e+00  1.00300000e+00  1.00300000e+00  6.08497450e-08  1.50000000e+00 
 1.00400000e+00  1.00400000e+00  1.00400000e+00  6.08497477e-08  1.50000000e+00 
 1.00500000e+00  1.00500000e+00  1.00500000e+00  6.08497491e-08  1.50000000e+00 
 1.00600000e+00  1.00600000e+00  1.00600000e+00  6.08497511e-08  1.50000000e+00 
 1.00700000e+00  1.00700000e+00  1.00700000e+00  6.08497526e-08  1.50000000e+00 
 1.00800000e+00  1.00800000e+00  1.00800000e+00  6.08497535e-08  1.50000000e+00 
 1.00900000e+00  1.00900000e+00  1.00900000e+00  6.08497554e-08  1.50000000e+00 
 1.01000000e+00  1.01000000e+00  1.01000000e+00  6.08497577e-08  1.50000000e+00 
 1.01100000e+00  1.01100000e+00  1.01100000e+00  6.08497600e-08  1.50000000e+00 
 1.01200000e+00  1.01200000e+00  1.01200000e+00  6.08497612e-08  1.50000000e+00 
 1.01300000e+00  1.01300000e+00  1.01300000e+00  6.08497650e-08  1.50000000e+00 
 1.01400000e+00  1.01400000e+00  1.01400000e+00  6.08497661e-08  1.50000000e+00 
 1.01500000e+00  1.01500000e+00  1.01500000e+00  6.08497666e-08  1.50000000e+00 
 1.01600000e+00  1.01600000e+00  1.01600000e+00  6.08497695e-08  1.50000000e+00 
 1.01700000e+00  1.01700000e+00  1.01700000e+00  6.08497717e-08  1.50000000e+00 
 1.01800000e+00  1.01800000e+00  1.01800000e+00  6.08497749e-08  1.50000000e+00 
 1.01900000e+00  1.01900000e+00  1.01900000e+00  6.08497772e-08  1.50000000e+00 
 1.02000000e+00  1.02000000e+00  1.02000000e+00  6.08497788e-08  1.50000000e+00 
 1.02100000e+00  1.02100000e+00  1.02100000e+00  6.08497814e-08  1.50000000e+00 
 1.02200000e+00  1.02200000e+00  1.02200000e+00  6.08497834e-08  1.50000000e+00 
 1.02300000e+00  1.02300000e+00  1.02300000e+00  6.08497855e-08  1.50000000e+00 
 1.02400000e+00  1.02400000e+00  1.02400000e+00  6.08497893e-08  1.50000000e+00 
 1.02500000e+00  1.02500000e+00  1.02500000e+00  6.08497914e-08  1.50000000e+00 
 1.02600000e+00  1.02600000e+00  1.02600000e+00  6.08497953e-08  1.50000000e+00 
 1.02700000e+00  1.02700000e+00  1.02700000e+00  6.08497970e-08  1.50000000e+00 
 1.02800000e+00  1.02800000e+00  1.02800000e+00  6.08498001e-08  1.50000000e+00 
 1.02900000e+00  1.02900000e+00  1.02900000e+00  6.08498029e-08  1.50000000e+00 
 1.03000000e+00  1.03000000e+00  1.03000000e+00  6.08498070e-08  1.50000000e+00 
 1.03100000e+00  1.03100000e+00  1.03100000e+00  6.08498107e-08  1.50000000e+00 
 1.03200000e+00  1.03200000e+00  1.03200000e+00  6.08498145e-08  1.50000000e+00 
 1.03300000e+00  1.03300000e+00  1.03300000e+00  6.08498164e-08  1.50000000e+00 
 1.03400000e+00  1.03400000e+00  1.03400000e+00  6.08498201e-08  1.50000000e+00 
 1.03500000e+00  1.03500000e+00  1.03500000e+00  6.08498250e-08  1.50000000e+00 
 1.03600000e+00  1.03600000e+00  1.03600000e+00  6.08498279e-08  1.50000000e+00 
 1.03700000e+00  1.03700000e+00  1.03700000e+00  6.08498314e-08  1.50000000e+00 
 1.03800000e+00  1.03800000e+00  1.03800000e+00  6.08498358e-08  1.50000000e+00 
 1.03900000e+00  1.03900000e+00  1.03900000e+00  6.08498402e-08  1.50000000e+00 
 1.04000000e+00  1.04000000e+00  1.04000000e+00  6.08498441e-08  1.50000000e+00 
 1.04100000e+00  1.04100000e+00  1.04100000e+00  6.08498491e-08  1.50000000e+00 
 1.04200000e+00  1.04200000e+00  1.04200000e+00  6.08498545e-08  1.50000000e+00 
 1.04300000e+00  1.04300000e+00  1.04300000e+00  6.08498580e-08  1.50000000e+00 
 1.04400000e+00  1.04400000e+00  1.04400000e+00  6.08498616e-08  1.50000000e+00 
 1.04500000e+00  1.04500000e+00  1.04500000e+00  6.08498680e-08  1.50000000e+00 
 1.04600000e+00  1.04600000e+00  1.04600000e+00  6.08498742e-08  1.50000000e+00 
 1.04700000e+00  1.04700000e+00  1.04700000e+00  6.08498773e-08  1.50000000e+00 
 1.04800000e+00  1.04800000e+00  1.04800000e+00  6.08498842e-08  1.50000000e+00 
 1.04900000e+00  1.04900000e+00  1.04900000e+00  6.08498895e-08  1.50000000e+00 
 1.05000000e+00  1.05000000e+00  1.05000000e+00  6.08498946e-08  1.50000000e+00 
 1.05100000e+00  1.05100000e+00  1.05100000e+00  6.08499006e-08  1.50000000e+00 
 1.05200000e+00  1.05200000e+00  1.05200000e+00  6.08499065e-08  1.50000000e+00 
 1.05300000e+00  1.05300000e+00  1.05300000e+00  6.08499130e-08  1.50000000e+00 
 1.05400000e+00  1.05400000e+00  1.05400000e+00  6.08499192e-08  1.50000000e+00 
 1.05500000e+00  1.05500000e+00  1.05500000e+00  6.08499263e-08  1.50000000e+00 
 1.05600000e+00  1.05600000e+00  1.05600000e+00  6.08499321e-08  1.50000000e+00 
 1.05700000e+00  1.05700000e+00  1.05700000e+00  6.08499395e-08  1.50000000e+00 
 1.05800000e+00  1.05800000e+00  1.05800000e+00  6.08499478e-08  1.50000000e+00 
 1.05900000e+00  1.05900000e+00  1.05900000e+00  6.08499558e-08  1.50000000e+00 
 1.06000000e+00  1.06000000e+00  1.06000000e+00  6.08499632e-08  1.50000000e+00 
 1.06100000e+00  1.06100000e+00  1.06100000e+00  6.08499716e-08  1.50000000e+00 
 1.06200000e+00  1.06200000e+00  1.06200000e+00  6.08499783e-08  1.50000000e+00 
 1.06300000e+00  1.06300000e+00  1.06300000e+00  6.08499896e-08  1.50000000e+00 
 1.06400000e+00  1.06400000e+00  1.06400000e+00  6.08499969e-08  1.50000000e+00 
 1.06500000e+00  1.06500000e+00  1.06500000e+00  6.08500067e-08  1.50000000e+00 
 1.06600000e+00  1.06600000e+00  1.06600000e+00  6.08500156e-08  1.50000000e+00 
 1.06700000e+00  1.06700000e+00  1.06700000e+00  6.08500238e-08  1.50000000e+00 
 1.06800000e+00  1.06800000e+00  1.06800000e+00  6.08500334e-08  1.50000000e+00 
 1.06900000e+00  1.06900000e+00  1.06900000e+00  6.08500446e-08  1.50000000e+00 
 1.07000000e+00  1.07000000e+00  1.07000000e+00  6.08500550e-08  1.50000000e+00 
 1.07100000e+00  1.07100000e+00  1.07100000e+00  6.08500647e-08  1.50000000e+00 
 1.07200000e+00  1.07200000e+00  1.07200000e+00  6.08500766e-08  1.50000000e+00 
 1.07300000e+00  1.07300000e+00  1.07300000e+00  6.08500869e-08  1.50000000e+00 
 1.07400000e+00  1.07400000e+00  1.07400000e+00  6.08500993e-08  1.50000000e+00 
 1.07500000e+00  1.07500000e+00  1.07500000e+00  6.08501113e-08  1.50000000e+00 
 1.07600000e+00  1.07600000e+00  1.07600000e+00  6.08501234e-08  1.50000000e+00 
 1.07700000e+00  1.07700000e+00  1.07700000e+00  6.08501364e-08  1.50000000e+00 
 1.07800000e+00  1.07800000e+00  1.07800000e+00  6.08501498e-08  1.50000000e+00 
 1.07900000e+00  1.07900000e+00  1.07900000e+00  6.08501635e-08  1.50000000e+00 
 1.08000000e+00  1.08000000e+00  1.08000000e+00  6.08501767e-08  1.50000000e+00 
 1.08100000e+00  1.08100000e+00  1.08100000e+00  6.08501905e-08  1.50000000e+00 
 1.08200000e+00  1.08200000e+00  1.08200000e+00  6.08502062e-08  1.50000000e+00 
 1.08300000e+00  1.08300000e+00  1.08300000e+00  6.08502214e-08  1.50000000e+00 
 1.08400000e+00  1.08400000e+00  1.08400000e+00  6.08502380e-08  1.50000000e+00 
 1.08500000e+00  1.08500000e+00  1.08500000e+00  6.08502543e-08  1.50000000e+00 
 1.08600000e+00  1.08600000e+00  1.08600000e+00  6.08502708e-08  1.50000000e+00 
 1.08700000e+00  1.08700000e+00  1.08700000e+00  6.08502869e-08  1.50000000e+00 
 1.08800000e+00  1.08800000e+00  1.08800000e+00  6.08503050e-08  1.50000000e+00 
 1.08900000e+00  1.08900000e+00  1.08900000e+00  6.08503240e-08  1.50000000e+00 
 1.09000000e+00  1.09000000e+00  1.09000000e+00  6.08503428e-08  1.50000000e+00 
 1.09100000e+00  1.09100000e+00  1.09100000e+00  6.08503619e-08  1.50000000e+00 
 1.09200000e+00  1.09200000e+00  1.09200000e+00  6.08503825e-08  1.50000000e+00 
 1.09300000e+00  1.09300000e+00  1.09300000e+00  6.08504017e-08  1.50000000e+00 
 1.09400000e+00  1.09400000e+00  1.09400000e+00  6.08504226e-08  1.50000000e+00 
 1.09500000e+00  1.09500000e+00  1.09500000e+00  6.08504438e-08  1.50000000e+00 
 1.09600000e+00  1.09600000e+00  1.09600000e+00  6.08504673e-08  1.50000000e+00 
 1.09700000e+00  1.09700000e+00  1.09700000e+00  6.08504898e-08  1.50000000e+00 
 1.09800000e+00  1.09800000e+00  1.09800000e+00  6.08505126e-08  1.50000000e+00 
 1.09900000e+00  1.09900000e+00  1.09900000e+00  6.08505382e-08  1.50000000e+00 
 1.10000000e+00  1.10000000e+00  1.10000000e+00  6.08505629e-08  1.50000000e+00 
 1.10100000e+00  1.10100000e+00  1.10100000e+00  6.08505892e-08  1.50000000e+00 
 1.10200000e+00  1.10200000e+00  1.10200000e+00  6.08506153e-08  1.50000000e+00 
 1.10300000e+00  1.10300000e+00  1.10300000e+00  6.08506431e-08  1.50000000e+00 
 1.10400000e+00  1.10400000e+00  1.10400000e+00  6.08506718e-08  1.50000000e+00 
 1.10500000e+00  1.10500000e+00  1.10500000e+00  6.08507014e-08  1.50000000e+00 
 1.10600000e+00  1.10600000e+00  1.10600000e+00  6.08507307e-08  1.50000000e+00 
 1.10700000e+00  1.10700000e+00  1.10700000e+00  6.08507628e-08  1.50000000e+00 
 1.10800000e+00  1.10800000e+00  1.10800000e+00  6.08507925e-08  1.50000000e+00 
 1.10900000e+00  1.10900000e+00  1.10900000e+00  6.08508277e-08  1.50000000e+00 
 1.11000000e+00  1.11000000e+00  1.11000000e+00  6.08508595e-08  1.50000000e+00 
 1.11100000e+00  1.11100000e+00  1.11100000e+00  6.08508939e-08  1.50000000e+00 
 1.11200000e+00  1.11200000e+00  1.11200000e+00  6.08509295e-08  1.50000000e+00 
 1.11300000e+00  1.11300000e+00  1.11300000e+00  6.08509672e-08  1.50000000e+00 
 1.11400000e+00  1.11400000e+00  1.11400000e+00  6.08510059e-08  1.50000000e+00 
 1.11500000e+00  1.11500000e+00  1.11500000e+00  6.08510446e-08  1.50000000e+00 
 1.11600000e+00  1.11600000e+00  1.11600000e+00  6.08510864e-08  1.50000000e+00 
 1.11700000e+00  1.11700000e+00  1.11700000e+00  6.08511267e-08  1.50000000e+00 
 1.11800000e+00  1.11800000e+00  1.11800000e+00  6.08511701e-08  1.50000000e+00 
 1.11900000e+00  1.11900000e+00  1.11900000e+00  6.08512127e-08  1.50000000e+00 
 1.12000000e+00  1.12000000e+00  1.12000000e+00  6.08512575e-08  1.50000000e+00 
 1.12100000e+00  1.12100000e+00  1.12100000e+00  6.08513060e-08  1.50000000e+00 
 1.12200000e+00  1.12200000e+00  1.12200000e+00  6.08513522e-08  1.50000000e+00 
 1.12300000e+00  1.12300000e+00  1.12300000e+00  6.08514034e-08  1.50000000e+00 
 1.12400000e+00  1.12400000e+00  1.12400000e+00  6.08514536e-08  1.50000000e+00 
 1.12500000e+00  1.12500000e+00  1.12500000e+00  6.08515063e-08  1.50000000e+00 
 1.12600000e+00  1.12600000e+00  1.12600000e+00  6.08515597e-08  1.50000000e+00 
 1.12700000e+00  1.12700000e+00  1.12700000e+00  6.08516170e-08  1.50000000e+00 
 1.12800000e+00  1.12800000e+00  1.12800000e+00  6.08516738e-08  1.50000000e+00 
 1.12900000e+00  1.12900000e+00  1.12900000e+00  6.08517319e-08  1.50000000e+00 
 1.13000000e+00  1.13000000e+00  1.13000000e+00  6.08517930e-08  1.50000000e+00 
 1.13100000e+00  1.13100000e+00  1.13100000e+00  6.08518574e-08  1.50000000e+00 
 1.13200000e+00  1.13200000e+00  1.13200000e+00  6.08519205e-08  1.50000000e+00 
 1.13300000e+00  1.13300000e+00  1.13300000e+00  6.08519863e-08  1.50000000e+00 
 1.13400000e+00  1.13400000e+00  1.13400000e+00  6.08520558e-08  1.50000000e+00 
 1.13500000e+00  1.13500000e+00  1.13500000e+00  6.08521239e-08  1.50000000e+00 
 1.13600000e+00  1.13600000e+00  1.13600000e+00  6.08521987e-08  1.50000000e+00 
 1.13700000e+00  1.13700000e+00  1.13700000e+00  6.08522722e-08  1.50000000e+00 
 1.13800000e+00  1.13800000e+00  1.13800000e+00  6.08523492e-08  1.50000000e+00 
 1.13900000e+00  1.13900000e+00  1.13900000e+00  6.08524292e-08  1.50000000e+00 
 1.14000000e+00  1.14000000e+00  1.14000000e+00  6.08525104e-08  1.50000000e+00 
 1.14100000e+00  1.14100000e+00  1.14100000e+00  6.08525954e-08  1.50000000e+00 
 1.14200000e+00  1.14200000e+00  1.14200000e+00  6.08526818e-08  1.50000000e+00 
 1.14300000e+00  1.14300000e+00  1.14300000e+00  6.08527703e-08  1.50000000e+00 
 1.14400000e+00  1.14400000e+00  1.14400000e+00  6.08528615e-08  1.50000000e+00 
 1.14500000e+00  1.14500000e+00  1.14500000e+00  6.08529575e-08  1.50000000e+00 
 1.14600000e+00  1.14600000e+00  1.14600000e+00  6.08530552e-08  1.50000000e+00 
 1.14700000e+00  1.14700000e+00  1.14700000e+00  6.08531556e-08  1.50000000e+00 
 1.14800000e+00  1.14800000e+00  1.14800000e+00  6.08532570e-08  1.50000000e+00 
 1.14900000e+00  1.14900000e+00  1.14900000e+00  6.08533654e-08  1.50000000e+00 
 1.15000000e+00  1.15000000e+00  1.15000000e+00  6.08534754e-08  1.50000000e+00 
 1.15100000e+00  1.15100000e+00  1.15100000e+00  6.08535867e-08  1.50000000e+00 
 1.15200000e+00  1.15200000e+00  1.15200000e+00  6.08537039e-08  1.50000000e+00 
 1.15300000e+00  1.15300000e+00  1.15300000e+00  6.08538232e-08  1.50000000e+00 
 1.15400000e+00  1.15400000e+00  1.15400000e+00  6.08539464e-08  1.50000000e+00 
 1.15500000e+00  1.15500000e+00  1.15500000e+00  6.08540729e-08  1.50000000e+00 
 1.15600000e+00  1.15600000e+00  1.15600000e+00  6.08542032e-08  1.50000000e+00 
 1.15700000e+00  1.15700000e+00  1.15700000e+00  6.08543392e-08  1.50000000e+00 
 1.15800000e+00  1.15800000e+00  1.15800000e+00  6.08544772e-08  1.50000000e+00 
 1.15900000e+00  1.15900000e+00  1.15900000e+00  6.08546197e-08  1.50000000e+00 
 1.16000000e+00  1.16000000e+00  1.16000000e+00  6.08547685e-08  1.50000000e+00 
 1.16100000e+00  1.16100000e+00  1.16100000e+00  6.08549184e-08  1.50000000e+00 
 1.16200000e+00  1.16200000e+00  1.16200000e+00  6.08550750e-08  1.50000000e+00 
 1.16300000e+00  1.16300000e+00  1.16300000e+00  6.08552348e-08  1.50000000e+00 
 1.16400000e+00  1.16400000e+00  1.16400000e+00  6.08554003e-08  1.50000000e+00 
 1.16500000e+00  1.16500000e+00  1.16500000e+00  6.08555719e-08  1.50000000e+00 
 1.16600000e+00  1.16600000e+00  1.16600000e+00  6.08557476e-08  1.50000000e+00 
 1.16700000e+00  1.16700000e+00  1.16700000e+00  6.08559274e-08  1.50000000e+00 
 1.16800000e+00  1.16800000e+00  1.16800000e+00  6.08561142e-08  1.50000000e+00 
 1.16900000e+00  1.16900000e+00  1.16900000e+00  6.08563043e-08  1.50000000e+00 
 1.17000000e+00  1.17000000e+00  1.17000000e+00  6.08565035e-08  1.50000000e+00 
 1.17100000e+00  1.17100000e+00  1.17100000e+00  6.08567058e-08  1.50000000e+00 
 1.17200000e+00  1.17200000e+00  1.17200000e+00  6.08569144e-08  1.50000000e+00 
 1.17300000e+00  1.17300000e+00  1.17300000e+00  6.08571299e-08  1.50000000e+00 
 1.17400000e+00  1.17400000e+00  1.17400000e+00  6.08573505e-08  1.50000000e+00 
 1.17500000e+00  1.17500000e+00  1.17500000e+00  6.08575814e-08  1.50000000e+00 
 1.17600000e+00  1.17600000e+00  1.17600000e+00  6.08578163e-08  1.50000000e+00 
 1.17700000e+00  1.17700000e+00  1.17700000e+00  6.08580600e-08  1.50000000e+00 
 1.17800000e+00  1.17800000e+00  1.17800000e+00  6.08583085e-08  1.50000000e+00 
 1.17900000e+00  1.17900000e+00  1.17900000e+00  6.08585661e-08  1.50000000e+00 
 1.18000000e+00  1.18000000e+00  1.18000000e+00  6.08588304e-08  1.50000000e+00 
 1.18100000e+00  1.18100000e+00  1.18100000e+00  6.08591027e-08  1.50000000e+00 
 1.18200000e+00  1.18200000e+00  1.18200000e+00  6.08593832e-08  1.50000000e+00 
 1.18300000e+00  1.18300000e+00  1.18300000e+00  6.08596740e-08  1.50000000e+00 
 1.18400000e+00  1.18400000e+00  1.18400000e+00  6.08599710e-08  1.50000000e+00 
 1.18500000e+00  1.18500000e+00  1.18500000e+00  6.08602769e-08  1.50000000e+00 
 1.18600000e+00  1.18600000e+00  1.18600000e+00  6.08605956e-08  1.50000000e+00 
 1.18700000e+00  1.18700000e+00  1.18700000e+00  6.08609191e-08  1.50000000e+00 
 1.18800000e+00  1.18800000e+00  1.18800000e+00  6.08612544e-08  1.50000000e+00 
 1.18900000e+00  1.18900000e+00  1.18900000e+00  6.08615992e-08  1.50000000e+00 
 1.19000000e+00  1.19000000e+00  1.19000000e+00  6.08619544e-08  1.50000000e+00 
 1.19100000e+00  1.19100000e+00  1.19100000e+00  6.08623204e-08  1.50000000e+00 
 1.19200000e+00  1.19200000e+00  1.19200000e+00  6.08626980e-08  1.50000000e+00 
 1.19300000e+00  1.19300000e+00  1.19300000e+00  6.08630863e-08  1.50000000e+00 
 1.19400000e+00  1.19400000e+00  1.19400000e+00  6.08634867e-08  1.50000000e+00 
 1.19500000e+00  1.19500000e+00  1.19500000e+00  6.08638989e-08  1.50000000e+00 
 1.19600000e+00  1.19600000e+00  1.19600000e+00  6.08643212e-08  1.50000000e+00 
 1.19700000e+00  1.19700000e+00  1.19700000e+00  6.08647585e-08  1.50000000e+00 
 1.19800000e+00  1.19800000e+00  1.19800000e+00  6.08652091e-08  1.50000000e+00 
 1.19900000e+00  1.19900000e+00  1.19900000e+00  6.08656719e-08  1.50000000e+00 
 1.20000000e+00  1.20000000e+00  1.20000000e+00  6.08661487e-08  1.50000000e+00 
 1.20100000e+00  1.20100000e+00  1.20100000e+00  6.08666396e-08  1.50000000e+00 
 1.20200000e+00  1.20200000e+00  1.20200000e+00  6.08671459e-08  1.50000000e+00 
 1.20300000e+00  1.20300000e+00  1.20300000e+00  6.08676654e-08  1.50000000e+00 
 1.20400000e+00  1.20400000e+00  1.20400000e+00  6.08682030e-08  1.50000000e+00 
 1.20500000e+00  1.20500000e+00  1.20500000e+00  6.08687545e-08  1.50000000e+00 
 1.20600000e+00  1.20600000e+00  1.20600000e+00  6.08693240e-08  1.50000000e+00 
 1.20700000e+00  1.20700000e+00  1.20700000e+00  6.08699105e-08  1.50000000e+00 
 1.20800000e+00  1.20800000e+00  1.20800000e+00  6.08705139e-08  1.50000000e+00 
 1.20900000e+00  1.20900000e+00  1.20900000e+00  6.08711357e-08  1.50000000e+00 
 1.21000000e+00  1.21000000e+00  1.21000000e+00  6.08717756e-08  1.50000000e+00 
 1.21100000e+00  1.21100000e+00  1.21100000e+00  6.08724343e-08  1.50000000e+00 
 1.21200000e+00  1.21200000e+00  1.21200000e+00  6.08731132e-08  1.50000000e+00 
 1.21300000e+00  1.21300000e+00  1.21300000e+00  6.08738136e-08  1.50000000e+00 
 1.21400000e+00  1.21400000e+00  1.21400000e+00  6.08745329e-08  1.50000000e+00 
 1.21500000e+00  1.21500000e+00  1.21500000e+00  6.08752754e-08  1.50000000e+00 
 1.21600000e+00  1.21600000e+00  1.21600000e+00  6.08760390e-08  1.50000000e+00 
 1.21700000e+00  1.21700000e+00  1.21700000e+00  6.08768247e-08  1.50000000e+00 
 1.21800000e+00  1.21800000e+00  1.21800000e+00  6.08776339e-08  1.50000000e+00 
 1.21900000e+00  1.21900000e+00  1.21900000e+00  6.08784688e-08  1.50000000e+00 
 1.22000000e+00  1.22000000e+00  1.22000000e+00  6.08793281e-08  1.50000000e+00 
 1.22100000e+00  1.22100000e+00  1.22100000e+00  6.08802127e-08  1.50000000e+00 
 1.22200000e+00  1.22200000e+00  1.22200000e+00  6.08811237e-08  1.50000000e+00 
 1.22300000e+00  1.22300000e+00  1.22300000e+00  6.08820643e-08  1.50000000e+00 
 1.22400000e+00  1.22400000e+00  1.22400000e+00  6.08830313e-08  1.50000000e+00 
 1.22500000e+00  1.22500000e+00  1.22500000e+00  6.08840257e-08  1.50000000e+00 
 1.22600000e+00  1.22600000e+00  1.22600000e+00  6.08850515e-08  1.50000000e+00 
 1.22700000e+00  1.22700000e+00  1.22700000e+00  6.08861069e-08  1.50000000e+00 
 1.22800000e+00  1.22800000e+00  1.22800000e+00  6.08871957e-08  1.50000000e+00 
 1.22900000e+00  1.22900000e+00  1.22900000e+00  6.08883160e-08  1.50000000e+00 
 1.23000000e+00  1.23000000e+00  1.23000000e+00  6.08894691e-08  1.50000000e+00 
 1.23100000e+00  1.23100000e+00  1.23100000e+00  6.08906596e-08  1.50000000e+00 
 1.23200000e+00  1.23200000e+00  1.23200000e+00  6.08918825e-08  1.50000000e+00 
 1.23300000e+00  1.23300000e+00  1.23300000e+00  6.08931429e-08  1.50000000e+00 
 1.23400000e+00  1.23400000e+00  1.23400000e+00  6.08944419e-08  1.50000000e+00 
 1.23500000e+00  1.23500000e+00  1.23500000e+00  6.08957797e-08  1.50000000e+00 
 1.23600000e+00  1.23600000e+00  1.23600000e+00  6.08971572e-08  1.50000000e+00 
 1.23700000e+00  1.23700000e+00  1.23700000e+00  6.08985759e-08  1.50000000e+00 
 1.23800000e+00  1.23800000e+00  1.23800000e+00  6.09000380e-08  1.50000000e+00 
 1.23900000e+00  1.23900000e+00  1.23900000e+00  6.09015418e-08  1.50000000e+00 
 1.24000000e+00  1.24000000e+00  1.24000000e+00  6.09030940e-08  1.50000000e+00 
 1.24100000e+00  1.24100000e+00  1.24100000e+00  6.09046905e-08  1.50000000e+00 
 1.24200000e+00  1.24200000e+00  1.24200000e+00  6.09063357e-08  1.50000000e+00 
 1.24300000e+00  1.24300000e+00  1.24300000e+00  6.09080310e-08  1.50000000e+00 
 1.24400000e+00  1.24400000e+00  1.24400000e+00  6.09097771e-08  1.50000000e+00 
